Algoritmo,Base,Repeticao,D,Dp,Dn,Atributos,I,Tempo,Testes,Seed,WRAcc,size,TP,FP,SUPP,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDP,tian-pn-freq-4,5,173,137,36,12625,50500,9.594,1515000,123979721,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-4,6,173,137,36,12625,50500,8.611,1313000,119777719,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-4,7,173,137,36,12625,50500,9.469,1515000,117705823,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-4,8,173,137,36,12625,50500,9.189,1414000,112131119,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-4,9,173,137,36,12625,50500,9.89,1616000,108626351,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-4,10,173,137,36,12625,50500,9.719,1515000,107980007,0.046189315,1.4,38.4,0,0.773722628,38.4,13.08665817,7.25E-04,1.262773723,0.280291971,5,Infinity,Infinity,0.221965318,1,0.221965318,0.280291971,0
SSDP,tian-pn-freq-8,1,173,137,36,12625,101000,11.045,1818000,179424673,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,2,173,137,36,12625,101000,10.561,1818000,125164703,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,3,173,137,36,12625,101000,10.577,1818000,132011827,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,4,173,137,36,12625,101000,10.483,1818000,124987441,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,5,173,137,36,12625,101000,10.546,1818000,123979721,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,6,173,137,36,12625,101000,10.576,1818000,119777719,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,7,173,137,36,12625,101000,10.608,1818000,117705823,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,8,173,137,36,12625,101000,10.562,1818000,112131119,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,9,173,137,36,12625,101000,10.405,1818000,108626351,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-freq-8,10,173,137,36,12625,101000,10.483,1818000,107980007,0.028146614,1,23.4,0,0.547445255,23.4,7.111263607,0.007695858,1.262773723,0.17080292,5,Infinity,Infinity,0.135260116,1,0.135260116,0.17080292,0
SSDP,tian-pn-width-2,1,173,137,36,12625,25250,15.148,2196750,179424673,0.09598717,5.4,79.8,0,0.649635036,79.8,38.9566273,5.89E-10,1.262773723,0.582481752,5,Infinity,Infinity,0.461271676,1,0.461271676,0.582481752,0
SSDP,tian-pn-width-2,2,173,137,36,12625,25250,12.745,1919000,125164703,0.073133082,4,60.8,0,0.518248175,60.8,24.66247886,8.36E-07,1.262773723,0.44379562,5,Infinity,Infinity,0.351445087,1,0.351445087,0.44379562,0
SSDP,tian-pn-width-2,3,173,137,36,12625,25250,6.802,1035250,132011827,0.05172241,2.4,43,0,0.525547445,43,15.03672094,1.05E-04,1.262773723,0.313868613,5,Infinity,Infinity,0.248554913,1,0.248554913,0.313868613,0
SSDP,tian-pn-width-2,4,173,137,36,12625,25250,8.705,1262500,124987441,0.058458351,4,48.6,0,0.379562044,48.6,17.76266837,2.56E-05,1.262773723,0.354744526,5,Infinity,Infinity,0.280924855,1,0.280924855,0.354744526,0
SSDP,tian-pn-width-2,5,173,137,36,12625,25250,9.656,1515000,123979721,0.06639714,3.2,55.2,0,0.408759124,55.2,21.30284453,3.95E-06,1.262773723,0.402919708,5,Infinity,Infinity,0.319075145,1,0.319075145,0.402919708,0
SSDP,tian-pn-width-2,6,173,137,36,12625,25250,7.972,1262500,119777719,0.057014935,3.4,47.4,0,0.364963504,47.4,17.16016533,3.56E-05,1.262773723,0.345985401,5,Infinity,Infinity,0.273988439,1,0.273988439,0.345985401,0
SSDP,tian-pn-width-2,7,173,137,36,12625,25250,5.881,934250,117705823,0.051241271,2.4,42.6,0,0.321167883,42.6,14.85343053,1.18E-04,1.262773723,0.310948905,5,Infinity,Infinity,0.246242775,1,0.246242775,0.310948905,0
SSDP,tian-pn-width-2,8,173,137,36,12625,25250,6.162,934250,112131119,0.051962979,2.8,43.2,0,0.525547445,43.2,15.13051408,1.01E-04,1.262773723,0.315328467,5,Infinity,Infinity,0.249710983,1,0.249710983,0.315328467,0
SSDP,tian-pn-width-2,9,173,137,36,12625,25250,5.99,959500,108626351,0.055090381,3,45.8,0,0.343065693,45.8,16.37055096,5.30E-05,1.262773723,0.334306569,5,Infinity,Infinity,0.264739884,1,0.264739884,0.334306569,0
SSDP,tian-pn-width-2,10,173,137,36,12625,25250,6.568,1010000,107980007,0.053646964,3.4,44.6,0,0.532846715,44.6,15.79442827,7.30E-05,1.262773723,0.325547445,5,Infinity,Infinity,0.257803468,1,0.257803468,0.325547445,0
SSDP,tian-pn-width-4,1,173,137,36,12625,49780,21.808,3086360,179424673,0.08107187,4.2,67.4,0,0.744525547,67.4,29.04918022,9.30E-08,1.262773723,0.491970803,5,Infinity,Infinity,0.389595376,1,0.389595376,0.491970803,0
SSDP,tian-pn-width-4,2,173,137,36,12625,49780,18.674,2538780,125164703,0.07385479,3.2,61.4,0,0.795620438,61.4,25.02150647,6.23E-07,1.262773723,0.448175182,5,Infinity,Infinity,0.354913295,1,0.354913295,0.448175182,0
SSDP,tian-pn-width-4,3,173,137,36,12625,49780,16.598,2439220,132011827,0.068562264,3,57,0,0.540145985,57,22.33803171,2.29E-06,1.262773723,0.416058394,5,Infinity,Infinity,0.329479769,1,0.329479769,0.416058394,0
SSDP,tian-pn-width-4,4,173,137,36,12625,49780,17.659,2489000,124987441,0.077703899,3.2,64.6,0,0.481751825,64.6,27.09536561,2.01E-07,1.262773723,0.471532847,5,Infinity,Infinity,0.373410405,1,0.373410405,0.471532847,0
SSDP,tian-pn-width-4,5,173,137,36,12625,49780,19.703,3036580,123979721,0.079147315,3.2,65.8,0,0.518248175,65.8,27.90711371,1.32E-07,1.262773723,0.480291971,5,Infinity,Infinity,0.380346821,1,0.380346821,0.480291971,0
SSDP,tian-pn-width-4,6,173,137,36,12625,49780,17.971,2787680,119777719,0.078185038,3.2,65,0,0.715328467,65,27.37751406,1.98E-07,1.262773723,0.474452555,5,Infinity,Infinity,0.375722543,1,0.375722543,0.474452555,0
SSDP,tian-pn-width-4,7,173,137,36,12625,49780,14.883,2240100,117705823,0.06639714,2.8,55.2,0,0.408759124,55.2,21.30284453,3.95E-06,1.262773723,0.402919708,5,Infinity,Infinity,0.319075145,1,0.319075145,0.402919708,0
SSDP,tian-pn-width-4,8,173,137,36,12625,49780,16.692,2538780,112131119,0.070246249,3.8,58.4,0,0.540145985,58.4,23.19291843,1.81E-06,1.262773723,0.426277372,5,Infinity,Infinity,0.337572254,1,0.337572254,0.426277372,0
SSDP,tian-pn-width-4,9,173,137,36,12625,49780,13.743,2040980,108626351,0.067599987,2.8,56.2,0,0.671532847,56.2,21.88040058,3.08E-06,1.262773723,0.410218978,5,Infinity,Infinity,0.324855491,1,0.324855491,0.410218978,0
SSDP,tian-pn-width-4,10,173,137,36,12625,49780,14.852,2190320,107980007,0.072892512,2.8,60.6,0,0.686131387,60.6,24.52850407,8.73E-07,1.262773723,0.442335766,5,Infinity,Infinity,0.350289017,1,0.350289017,0.442335766,0
SSDP,tian-pn-width-8,1,173,137,36,12625,94021,22.37,3854861,179424673,0.065675432,2,54.6,0,0.751824818,54.6,20.9919586,5.65E-06,1.262773723,0.398540146,5,Infinity,Infinity,0.315606936,1,0.315606936,0.398540146,0
SSDP,tian-pn-width-8,2,173,137,36,12625,94021,27.799,4889092,125164703,0.082755856,3,68.8,0,0.554744526,68.8,30.05371009,5.64E-08,1.262773723,0.502189781,5,Infinity,Infinity,0.397687861,1,0.397687861,0.502189781,0
SSDP,tian-pn-width-8,3,173,137,36,12625,94021,29.781,5265176,132011827,0.071449096,2.8,59.4,0,0.598540146,59.4,23.7759751,1.14E-06,1.262773723,0.433576642,5,Infinity,Infinity,0.343352601,1,0.343352601,0.433576642,0
SSDP,tian-pn-width-8,4,173,137,36,12625,94021,24.96,4418987,124987441,0.071930235,2.8,59.8,0,0.686131387,59.8,24.06661831,1.36E-06,1.262773723,0.43649635,5,Infinity,Infinity,0.34566474,1,0.34566474,0.43649635,0
SSDP,tian-pn-width-8,5,173,137,36,12625,94021,23.057,3948882,123979721,0.068321695,2.8,56.8,0,0.751824818,56.8,22.2732113,3.40E-06,1.262773723,0.41459854,5,Infinity,Infinity,0.328323699,1,0.328323699,0.41459854,0
SSDP,tian-pn-width-8,6,173,137,36,12625,94021,25.942,4418987,119777719,0.064472585,2,53.6,0,0.671532847,53.6,20.4122332,6.52E-06,1.262773723,0.391240876,5,Infinity,Infinity,0.30982659,1,0.30982659,0.391240876,0
SSDP,tian-pn-width-8,7,173,137,36,12625,94021,19.391,3290735,117705823,0.063510308,2.2,52.8,0,0.861313869,52.8,19.97159561,8.04E-06,1.262773723,0.38540146,5,Infinity,Infinity,0.305202312,1,0.305202312,0.38540146,0
SSDP,tian-pn-width-8,8,173,137,36,12625,94021,27.456,4795071,112131119,0.07385479,3,61.4,0,0.649635036,61.4,25.02387017,6.30E-07,1.262773723,0.448175182,5,Infinity,Infinity,0.354913295,1,0.354913295,0.448175182,0
SSDP,tian-pn-width-8,9,173,137,36,12625,94021,33.791,5829302,108626351,0.077222761,3.2,64.2,0,0.656934307,64.2,26.83049768,2.35E-07,1.262773723,0.468613139,5,Infinity,Infinity,0.371098266,1,0.371098266,0.468613139,0
SSDP,tian-pn-width-8,10,173,137,36,12625,94021,24.414,4042903,107980007,0.061104614,2.2,50.8,0,0.773722628,50.8,18.9041316,1.44E-05,1.262773723,0.37080292,5,Infinity,Infinity,0.293641618,1,0.293641618,0.37080292,0
SSDP,west-pn-freq-2,1,49,25,24,7129,14258,0.795,370708,179424673,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,2,49,25,24,7129,14258,0.874,399224,125164703,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,3,49,25,24,7129,14258,0.827,399224,132011827,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,4,49,25,24,7129,14258,0.826,384966,124987441,0.17392753,2,17.4,0,0.92,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,5,49,25,24,7129,14258,0.936,441998,123979721,0.17392753,2,17.4,0,0.92,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,6,49,25,24,7129,14258,0.89,413482,119777719,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,7,49,25,24,7129,14258,0.826,399224,117705823,0.17392753,2,17.4,0,0.92,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,8,49,25,24,7129,14258,0.812,384966,112131119,0.17392753,2,17.4,0,0.92,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,9,49,25,24,7129,14258,0.842,399224,108626351,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-2,10,49,25,24,7129,14258,0.827,384966,107980007,0.17392753,2,17.4,0,0.88,17.4,25.9504,4.71E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-freq-4,1,49,25,24,7129,28516,1.435,741416,179424673,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,2,49,25,24,7129,28516,1.264,684384,125164703,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,3,49,25,24,7129,28516,1.295,684384,132011827,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,4,49,25,24,7129,28516,1.357,712900,124987441,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,5,49,25,24,7129,28516,1.388,741416,123979721,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,6,49,25,24,7129,28516,1.42,741416,119777719,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,7,49,25,24,7129,28516,1.279,684384,117705823,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,8,49,25,24,7129,28516,1.435,769932,112131119,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,9,49,25,24,7129,28516,1.217,655868,108626351,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-4,10,49,25,24,7129,28516,1.326,712900,107980007,0.115951687,1.4,11.6,0,0.8,11.6,14.63549593,1.93E-04,1.96,0.464,5,Infinity,Infinity,0.236734694,1,0.236734694,0.464,0
SSDP,west-pn-freq-8,1,49,25,24,7129,57032,1.606,1026576,179424673,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,2,49,25,24,7129,57032,1.607,1026576,125164703,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,3,49,25,24,7129,57032,1.576,1026576,132011827,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,4,49,25,24,7129,57032,1.591,1026576,124987441,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,5,49,25,24,7129,57032,1.607,1026576,123979721,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,6,49,25,24,7129,57032,1.575,1026576,119777719,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,7,49,25,24,7129,57032,1.592,1026576,117705823,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,8,49,25,24,7129,57032,1.591,1026576,112131119,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,9,49,25,24,7129,57032,1.575,1026576,108626351,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-freq-8,10,49,25,24,7129,57032,1.607,1026576,107980007,0.069970845,1,7,0,0.8,7,7.84,0.005110261,1.96,0.28,5,Infinity,Infinity,0.142857143,1,0.142857143,0.28,0
SSDP,west-pn-width-2,1,49,25,24,7129,14258,1.388,670126,179424673,0.181924198,4.8,18.2,0,0.88,18.2,27.80923871,1.48E-07,1.96,0.728,5,Infinity,Infinity,0.371428571,1,0.371428571,0.728,0
SSDP,west-pn-width-2,2,49,25,24,7129,14258,1.17,598836,125164703,0.17392753,3.8,17.4,0,1,17.4,25.91941935,4.15E-07,1.96,0.696,5,Infinity,Infinity,0.355102041,1,0.355102041,0.696,0
SSDP,west-pn-width-2,3,49,25,24,7129,14258,1.529,698642,132011827,0.197917534,4.8,19.8,0,0.88,19.8,31.91150345,1.94E-08,1.96,0.792,5,Infinity,Infinity,0.404081633,1,0.404081633,0.792,0
SSDP,west-pn-width-2,4,49,25,24,7129,14258,1.794,798448,124987441,0.223906706,5.2,22.4,0,1,22.4,39.64225641,4.03E-10,1.96,0.896,5,Infinity,Infinity,0.457142857,1,0.457142857,0.896,0
SSDP,west-pn-width-2,5,49,25,24,7129,14258,1.934,898254,123979721,0.203915035,4.8,20.4,0,1,20.4,33.57682759,8.51E-09,1.96,0.816,5,Infinity,Infinity,0.416326531,1,0.416326531,0.816,0
SSDP,west-pn-width-2,6,49,25,24,7129,14258,2.059,926770,119777719,0.203915035,5.4,20.4,0,0.88,20.4,33.57682759,8.51E-09,1.96,0.816,5,Infinity,Infinity,0.416326531,1,0.416326531,0.816,0
SSDP,west-pn-width-2,7,49,25,24,7129,14258,1.248,598836,117705823,0.1939192,4,19.4,0,1,19.4,30.8896,3.90E-08,1.96,0.776,5,Infinity,Infinity,0.395918367,1,0.395918367,0.776,0
SSDP,west-pn-width-2,8,49,25,24,7129,14258,2.122,955286,112131119,0.219908372,5,22,0,1,22,38.37579487,9.52E-10,1.96,0.88,5,Infinity,Infinity,0.448979592,1,0.448979592,0.88,0
SSDP,west-pn-width-2,9,49,25,24,7129,14258,2.012,941028,108626351,0.203915035,4.6,20.4,0,1,20.4,33.57682759,8.51E-09,1.96,0.816,5,Infinity,Infinity,0.416326531,1,0.416326531,0.816,0
SSDP,west-pn-width-2,10,49,25,24,7129,14258,1.467,698642,107980007,0.189920866,5.2,19,0,1,19,29.792,4.81E-08,1.96,0.76,5,Infinity,Infinity,0.387755102,1,0.387755102,0.76,0
SSDP,west-pn-width-4,1,49,25,24,7129,27231,1.731,925854,179424673,0.165930862,2.4,16.6,0,0.88,16.6,24.11690909,1.06E-06,1.96,0.664,5,Infinity,Infinity,0.33877551,1,0.33877551,0.664,0
SSDP,west-pn-width-4,2,49,25,24,7129,27231,2.902,1470474,125164703,0.211911703,3.8,21.2,0,0.88,21.2,35.88977778,2.40E-09,1.96,0.848,5,Infinity,Infinity,0.432653061,1,0.432653061,0.848,0
SSDP,west-pn-width-4,3,49,25,24,7129,27231,2.543,1307088,132011827,0.203915035,3.4,20.4,0,1,20.4,33.57682759,8.51E-09,1.96,0.816,5,Infinity,Infinity,0.416326531,1,0.416326531,0.816,0
SSDP,west-pn-width-4,4,49,25,24,7129,27231,2.574,1307088,124987441,0.197917534,4,19.8,0,0.96,19.8,31.9872,3.00E-08,1.96,0.792,5,Infinity,Infinity,0.404081633,1,0.404081633,0.792,0
SSDP,west-pn-width-4,5,49,25,24,7129,27231,1.903,1007547,123979721,0.177925864,2.8,17.8,0,0.96,17.8,26.9108,3.65E-07,1.96,0.712,5,Infinity,Infinity,0.363265306,1,0.363265306,0.712,0
SSDP,west-pn-width-4,6,49,25,24,7129,27231,2.746,1388781,119777719,0.205914202,3.6,20.6,0,1,20.6,34.14455172,6.63E-09,1.96,0.824,5,Infinity,Infinity,0.420408163,1,0.420408163,0.824,0
SSDP,west-pn-width-4,7,49,25,24,7129,27231,3.12,1606629,117705823,0.205914202,3.4,20.6,0,1,20.6,34.14455172,6.63E-09,1.96,0.824,5,Infinity,Infinity,0.420408163,1,0.420408163,0.824,0
SSDP,west-pn-width-4,8,49,25,24,7129,27231,2.48,1279857,112131119,0.199916701,3.4,20,0,1,20,32.51707586,2.28E-08,1.96,0.8,5,Infinity,Infinity,0.408163265,1,0.408163265,0.8,0
SSDP,west-pn-width-4,9,49,25,24,7129,27231,2.715,1334319,108626351,0.207913369,3.4,20.8,0,1,20.8,34.71227586,4.74E-09,1.96,0.832,5,Infinity,Infinity,0.424489796,1,0.424489796,0.832,0
SSDP,west-pn-width-4,10,49,25,24,7129,27231,2.215,1170933,107980007,0.203915035,3,20.4,0,0.88,20.4,33.57682759,8.51E-09,1.96,0.816,5,Infinity,Infinity,0.416326531,1,0.416326531,0.816,0
SSDP,west-pn-width-8,1,49,25,24,7129,48924,4.119,2299428,179424673,0.191920033,2.6,19.2,0,0.84,19.2,30.32187586,4.09E-08,1.96,0.768,5,Infinity,Infinity,0.391836735,1,0.391836735,0.768,0
SSDP,west-pn-width-8,2,49,25,24,7129,48924,3.588,2152656,125164703,0.185922532,2.4,18.6,0,0.84,18.6,28.80061935,9.81E-08,1.96,0.744,5,Infinity,Infinity,0.379591837,1,0.379591837,0.744,0
SSDP,west-pn-width-8,3,49,25,24,7129,48924,3.463,2005884,132011827,0.195918367,3.4,19.6,0,0.84,19.6,31.4536614,4.97E-08,1.96,0.784,5,Infinity,Infinity,0.4,1,0.4,0.784,0
SSDP,west-pn-width-8,4,49,25,24,7129,48924,3.167,1908036,124987441,0.191920033,2.8,19.2,0,0.84,19.2,30.32187586,4.09E-08,1.96,0.768,5,Infinity,Infinity,0.391836735,1,0.391836735,0.768,0
SSDP,west-pn-width-8,5,49,25,24,7129,48924,3.853,2348352,123979721,0.185922532,2.4,18.6,0,0.8,18.6,28.80061935,9.81E-08,1.96,0.744,5,Infinity,Infinity,0.379591837,1,0.379591837,0.744,0
SSDP,west-pn-width-8,6,49,25,24,7129,48924,3.994,2299428,119777719,0.1939192,3.2,19.4,0,0.84,19.4,30.85175172,3.38E-08,1.96,0.776,5,Infinity,Infinity,0.395918367,1,0.395918367,0.776,0
SSDP,west-pn-width-8,7,49,25,24,7129,48924,2.932,1712340,117705823,0.181924198,2.2,18.2,0,0.8,18.2,27.84021935,2.04E-07,1.96,0.728,5,Infinity,Infinity,0.371428571,1,0.371428571,0.728,0
SSDP,west-pn-width-8,8,49,25,24,7129,48924,3.682,2250504,112131119,0.191920033,2.6,19.2,0,0.84,19.2,30.32187586,4.09E-08,1.96,0.768,5,Infinity,Infinity,0.391836735,1,0.391836735,0.768,0
SSDP,west-pn-width-8,9,49,25,24,7129,48924,3.042,1810188,108626351,0.183923365,2.4,18.4,0,0.84,18.4,28.30492903,1.23E-07,1.96,0.736,5,Infinity,Infinity,0.375510204,1,0.375510204,0.736,0
SSDP,west-pn-width-8,10,49,25,24,7129,48924,3.572,2152656,107980007,0.185922532,2.6,18.6,0,0.8,18.6,28.80061935,9.81E-08,1.96,0.744,5,Infinity,Infinity,0.379591837,1,0.379591837,0.744,0
SSDP,yeoh-pn-freq-2,1,248,79,169,12625,25250,12.683,1085750,179424673,0.210480619,4.4,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
SSDP,yeoh-pn-freq-2,2,248,79,169,12625,25250,12.34,1035250,125164703,0.210480619,3.8,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
SSDP,yeoh-pn-freq-2,3,248,79,169,12625,25250,12.214,1035250,132011827,0.210480619,3.8,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
SSDP,yeoh-pn-freq-2,4,248,79,169,12625,25250,12.387,1060500,124987441,0.210480619,4,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
SSDP,yeoh-pn-freq-2,5,248,79,169,12625,25250,12.121,1010000,123979721,0.210480619,4,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
SSDP,yeoh-pn-freq-2,6,248,79,169,12625,25250,12.964,1035250,119777719,0.210480619,4,76.6,0,1,76.6,237.1050039,0,3.139240506,0.969620253,5,Infinity,Infinity,0.308870968,1,0.308870968,0.969620253,0
